name,lat,lon
Blk 953C,1.342241,103.9357388
Blk 879B,1.3516105,103.9285482
The Santorini,1.3522123,103.9273372
After Tampines Avenue 1,1.3516986,103.9266314
Before Tampines Fire Station,1.3560391,103.9289728
UWCSEA,1.3575046,103.9313219
Blk 636C,1.3658178,103.9416598
Blk 648C,1.3665601,103.9413223
Reebonz Building,1.3659086,103.9336321
Opposite Blk 604A,1.361357,103.9344617
Opposite Blk 610C,1.3640004,103.9345457
Blk 610C,1.3642935,103.9348019
Blk 604A,1.3615896,103.934799
Blk 140,1.3351026,103.913963
Tampines East Station Exit C,1.3550464,103.9555657
Tampines East Station Exit B,1.3549766,103.9553055
Opposite Reebonz Building,1.3662947,103.9331441
Opposite Blk 614,1.3661028,103.9367248
Opposite Blk 609D,1.3639867,103.9382018
Blk 602B,1.3616021,103.9378657
Blk 609D,1.3638057,103.9379465
Blk 614,1.3658021,103.9366973
Gambas Avenue,1.4414518,103.8170169
Before Sembawang Avenue,1.4419113,103.8169545
Blk 767,1.4244978,103.834983
Opposite Palm Isles,1.356983,103.9652021
Opposite Blk 984A,1.3818423,103.8816657
Blk 991B,1.3835029,103.8825737
Opposite Blk 991B,1.3832561,103.8826355
Buangkok Sports Park,1.3820735,103.8793955
Blk 998B,1.3840576,103.8806347
Opposite Hougang 1,1.3761258,103.8802583
Hougang Secondary School,1.3778703,103.8816348
Sumang Station Exit A,1.4077997,103.8980725
Sumang Station Exit B,1.4077376,103.8983438
Marina Country Club,1.4153186,103.8998267
Blk 421C,1.4189452,103.9051665
Blk 103B,1.3356099,103.8718377
Blk 114B,1.3354955,103.8720859
Opposite Blk 125,1.3231835,103.8811777
Before Tuas South Avenue 14,1.27637,103.621508
Opposite REC Singapore,1.2751159,103.6242174
The Index,1.2890093,103.6248762
Opposite The Index,1.2885727,103.6250589
Unknown,1.2907037,103.7685386
Opposite Pei Hwa Presbyterian Primary School,1.33927,103.776965
Blk 560A,1.353155,103.7203785
Yishun Interchange,1.4281883,103.8360125
Gali Batu Terminal,1.3911638,103.7558004
Opposite Blk 635A,1.3861852,103.7564627
Parc Olympia,1.3558923,103.9655895
Jelapang Station,1.3868952,103.7647366
West Spring Pri School,1.3886306,103.7661778
Opposite Blk 451,1.3854767,103.7728531
Greenridge Secondary School,1.3826892,103.7730926
Opposite Greenridge Secondary School,1.382047,103.7727037
Blk 450,1.3847875,103.7728513
Blk 519,1.3878876,103.7658071
After Kranji Water Reclamation Plant,1.4276434,103.7565759
After Bartley Viaduct,1.3411628,103.9163853
Before Bartley Viaduct,1.3410624,103.9162087
Autobay @ Kaki Bukit,1.3408358,103.9130835
Opposite Autobay @ Kaki Bukit,1.3403915,103.9127124
Before Tuas South Avenue 10,1.2820244,103.6361144
Bartley Biz Centre,1.3385805,103.911513
Opposite Sls,1.2763712,103.6357171
Opposite Tech View,1.3379113,103.909941
Tech View,1.3373504,103.9090478
Siem Seng Hing,1.3319211,103.6428094
Blk 675,1.4014993,103.7458194
Opposite Beyonics Technology,1.3325185,103.6435642
Before Tuas South Avenue 7,1.2844215,103.6341719
Tuas Amenity Centre,1.3174638,103.6526044
Blk 661,1.4006427,103.7508518
Blk 3,1.3216511,103.9324025
Opposite Blk 3,1.322117,103.9320849
Jurong East Interchange,1.3321722,103.7411034
Heng Mui Keng Terrace,1.2906448,103.7736872
Basf South East Asia,1.3267902,103.6382144
Novartis,1.299346,103.6355612
Opposite Blk 146,1.4364412,103.7737964
Opposite Roche Singapore Tech,1.2961952,103.6383589
Before Offshore Marine Centre,1.2945393,103.6416669
Before Tuas Bay Link,1.2933975,103.6399076
After Tuas Bay Link,1.2933554,103.6395287
After Tuas West Road Station,1.3284902,103.6398011
Before Tuas West Avenue,1.332477,103.6371356
After Tuas West Avenue,1.3320459,103.6370375
Woodlands Temporary Interchange,1.4373479,103.7859226
GlaxoSmithKline,1.295526,103.6275886
Edgen Murray,1.2955409,103.6272397
Blk 333,1.3537263,103.9612296
Opposite Blk 345,1.352195,103.9610519
Abbott,1.2848737,103.6282459
Halliburton,1.2804936,103.6271255
Blk 286B,1.3978422,103.895404
Opposite Blk 293D,1.3972447,103.8948362
Blk 319A,1.391042,103.8897473
Blk 816B,1.3757332,103.74842
Opposite Abbott,1.2851307,103.6282457
Chia Hock Trading Co,1.317805,103.647257
Before Yishun Avenue 6,1.4229428,103.8514068
Progress Galvanizing,1.3186328,103.6480426
After Yishun Avenue 6,1.4232531,103.8512273
Opposite Blks 469A/469B,1.4240831,103.8525185
Hiap Seng Engineering Limited,1.3147284,103.643054
Blk 448B,1.3534743,103.7408765
Blk 469B,1.4239645,103.8520284
Blk 460D,1.3533875,103.7402638
Blk 504C,1.4184753,103.843258
Asia Polyurethane,1.316062,103.645623
Street Kinetics,1.3323161,103.6451788
Fujifilm,1.332246,103.6450586
Garmco,1.3255126,103.6459431
Lee Welded Mesh,1.3256383,103.6458823
Pec,1.3297814,103.6478376
Cast Laboratories,1.3297573,103.6476756
Opposite West Star,1.3154424,103.6352291
West Star,1.3155339,103.6349354
Invista,1.3182698,103.6376241
Opposite Invista,1.3181754,103.6372343
Opposite Wyeth Pharmaceuticals,1.3102829,103.6350531
Wyeth Pharmaceuticals,1.3093898,103.6357456
Crown Equipment,1.3283105,103.6483919
Opposite Westlink Two,1.2976574,103.6330062
Pfizer Global,1.301632,103.634717
Merck Sharp & Dohme,1.3019521,103.634511
Container Connections,1.2903055,103.6313997
Blk 413C,1.4171744,103.901277
Starburst Engineering,1.2943311,103.6318474
B S Development,1.3182075,103.6394228
Opposite Canberra Station,1.4429111,103.8304395
Blasting Abrasives,1.3164091,103.6413004
Before Tuas Avenue 18A,1.3224877,103.6349436
Unifine Star Petrochem,1.3205275,103.6370119
Opposite Blk 485A,1.3736934,103.7383319
Blk 485B,1.373713,103.738897
After Choa Chu Kang Avenue 6,1.3728126,103.7404118
Blk 804B,1.3725035,103.7427805
Opposite Blk 805D,1.3719776,103.7437724
Rotary Engineering,1.3246272,103.6361699
Blk 805D,1.37214,103.7444687
Blk 382C,1.43162,103.8478608
Kaki Bukit Autohub,1.3368334,103.9009572
Opposite Kaki Bukit Autohub,1.3367103,103.9010851
Blk 258A,1.4035617,103.8960298
Blk 183,1.3467531,103.7435334
Blk 694C,1.439173,103.8056494
Blk 691D,1.4392586,103.8059008
Blk 148,1.3490598,103.7441136
Johor Bahru Checkpoint,1.4647435,103.7655715
The Leo,1.3371048,103.9038065
Empire Technocentre,1.3367073,103.9040418
Opposite Singapore University of Technology and Design,1.3395085,103.9629105
Singapore University of Technology and Design,1.3398374,103.9638785
Opposite Eightrium,1.3377607,103.9637576
Eightrium,1.3375847,103.9638477
Twin Fountains,1.4310747,103.8005989
Opposite Changi Lodge 2,1.3136412,103.9965111
Opposite Twin Fountains,1.4308235,103.8006175
Changi Lodge 2,1.3137345,103.9953482
Blk 583,1.4303197,103.7948666
Blk 573A,1.4315535,103.7980537
Opposite Blk 525B,1.3696044,103.9466821
Blk 524B,1.370821,103.9471616
Opposite Blk 842C,1.3514232,103.9364319
Blk 842C,1.3509831,103.9363875
Blk 661A,1.402884,103.9164791
Seletar Airport,1.4139582,103.8729871
Changi Airport Terminal 1,1.3614606,103.9907481
Woodlands Interchange,1.4368956,103.7860682
Before Canberra Drive,1.4467231,103.8259089
Opposite Canberra Drive,1.4463927,103.8250207
Expo Station Exit B,1.3344493,103.9616359
Expo Station Exit E,1.3343469,103.9618674
Tuas West Road Station Exit B,1.3301338,103.6398398
Tuas West Road Station Exit A,1.3298405,103.6394634
After Lentor Station Exit 4,1.3820285,103.8360114
Before Simei Road,1.3385705,103.9601481
After Somapah Road,1.3384678,103.960538
KLA Corporation,1.3733115,103.8684096
Blk 986B,1.3825119,103.8797475
Tuas Crescent Station Exit B,1.3213645,103.6490697
Tuas Crescent Station Exit A,1.3208323,103.6489657
Buangkok Square,1.3844486,103.8813534
Tower 15,1.2740639,103.8420769
Tuas Terminal,1.3416198,103.6394023
After Kheam Hock Road,1.3350491,103.8187083
Opposite JEM,1.3326659,103.7438889
Opposite The Japanese Secondary School,1.3123181,103.7546879
Blk 325,1.4309761,103.7800619
Opposite Blk 325,1.4307842,103.7802921
After Seletar Camp,1.4098384,103.8726823
Gardens by the Bay Exit 2,1.279917,103.868895
Unknown,1.3289818,103.7237264
After Esplanade Station Exit D,1.290061,103.8547065
Tampines GreenVerge Drop-off Point,1.362526,103.9396386
After Blk 503,1.3884078,103.7429938
Opposite Blk 502,1.3880864,103.7442298
Blk 638A,1.3883438,103.7613487
Blk 643A,1.3885931,103.7624263
Blk 643 CP,1.3877096,103.7633083
Blk 840,1.344009,103.6919086
Samudera Station Exit A,1.4164659,103.9024412
Blk 467C,1.42696,103.851955
Blk 477B,1.4274964,103.8521217
Cheng Lim Station Exit A,1.3969698,103.8919094
Cheng Lim Station Exit B,1.3965923,103.8922711
After Heartbeat @ Bedok,1.327057,103.930691
Before Heartbeat @ Bedok,1.327201,103.93063
Blk 259 Carpark,1.4045507,103.8950431
Evangel Family Church,1.4268015,103.8463976
Before Changi Coast Road,1.3677729,104.0101889
Opposite Blk 991A,1.3851549,103.8820821
After Changi Coast Road,1.3679253,104.0104148
Blk 991A,1.3848146,103.8823262
Changi Airport Terminal 3,1.3565005,103.9863523
Woodlands Interchange,1.4367908,103.7860952
After Changi Biz Park Cresent,1.336856,103.967921
Before JTC Aerospace,1.4041424,103.8582443
After JTC Aerospace,1.403739,103.858254
After Tuas South Boulevard,1.270007,103.61725
After Seletar Aerospace Link,1.4025757,103.8598888
Before Seletar Aerospace Link,1.4023162,103.8595955
Tampines Dormitory,1.366363,103.929336
Opposite Tampines Dormitory,1.3660986,103.9292848
After Bishan Street 21,1.3470661,103.8393878
Blk 51/Opposite Pek Kio Market,1.3166549,103.8504472
Caldecott Station Exit 4,1.3364233,103.8399243
Pasir Ris Interchange,1.3743163,103.9491638
Gambas Avenue,1.443534,103.813173
Before Gambas Crescent,1.443876,103.813122
Blk 651,1.3863761,103.7633844
Upper Changi Station/Singapore University of Technology and Design,1.3408695,103.9614074
Blk 126 Carpark,1.445953,103.834031
Opposite Blk 115C,1.4466437,103.8301186
Blk 115C,1.4463749,103.8299183
Blk 109A,1.447964,103.830401
Blk 108A,1.448139,103.831129
Newton Circus,1.3115125,103.8399538
Jalan Sentral 3,1.4689895,103.6245784
Bomba Iskandar Puteri,1.4520515,103.6203969
Opposite Bomba Iskandar Puteri,1.4517163,103.6202882
Jalan Sentral 3,1.4692067,103.6246254
Opposite Rumah Rakyat Iskandar,1.4772874,103.615027
Petronas Yahya Awal,1.4752464,103.7479191
Jabatan Lingkaran Dalam,1.469633,103.7515421
Caltex Taman Perling,1.4764563,103.6800009
Opposite Perling Heights,1.4740271,103.6784962
Opposite Sekolah Kebangsaan Taman Perling 3,1.4731039,103.6720291
Sekolah Kebangsaan Taman Perling 3,1.4727653,103.6724311
Persiaran Indah (3),1.4791303,103.6499253
Opposite Persiaran Indah (3),1.4792288,103.6501244
Istana Pasir Pelangi,1.4781288,103.7813428
Pasir Pelangi,1.4775228,103.7807809
Stulang Residents,1.4711507,103.7811041
Stulang Residents,1.4711587,103.7812208
The Zone,1.469499,103.7816137
The Zone,1.4692255,103.7815614
Opposite Foon Yew High School,1.467,103.7788832
Pejabat Pos Besar,1.4555319,103.7617171
Johor Tourist Information Center,1.4566305,103.7593276
Opposite Persada,1.4611654,103.760895
Bukit Timbalan,1.4595003,103.7621194
UTC Johor,1.4595405,103.7635249
Menara Landmark,1.4648562,103.759857
Zoo Johor,1.457508,103.7520182
Hospital Sultanah Aminah,1.4575013,103.7466457
Jalan Sungai Chat 02,1.4625563,103.7397592
Jalan Kolam Ayer 01,1.468647,103.7368403
Unknown,1.2796828,103.8342078
Singapore National Eye Centre,1.2811858,103.836198
Multi Storey Car Park H,1.280203,103.8307585
Open Car Park H,1.280911,103.8315631
Car Park H Shuttle Bus Stop,1.2808305,103.8352069
Outram Community Hospital,1.2779988,103.8353129
Diabetes & Metabolism Centre,1.2815485,103.836827
National Heart Centre Singapore,1.2783554,103.8359962
National Cancer Centre Singapore,1.2813379,103.8375519
Singapore General Hospital Block 3,1.2785928,103.8347422
Opposite Caltex Taman Perling,1.4763062,103.6801504
Opposite Bukit Indah 2,1.4772527,103.652173
Bukit Indah 2,1.477549,103.6521683
Petron Bukit Indah,1.4704415,103.6538406
Opposite Petron Bukit Indah,1.47079,103.6536334
Nusa Idaman / Indah Court Apartment,1.4659241,103.6528442
Opposite Nusa Idaman / Indah Court Apartment,1.4674732,103.6533907
Opposite Anjung Medini,1.4253398,103.6173694
Anjung Medini,1.4247156,103.617303
Opposite Jalan Ismail Sultan,1.4729768,103.6772566
Petronas Bukit Indah,1.4756799,103.6656994
Opposite Petronas Bukit Indah,1.4757635,103.6659281
R&F Mall,1.4603447,103.7693733
Opposite R&F Mall,1.4597969,103.7678702
Opposite Shell Jalan Lingkaran Dalam,1.4714778,103.7663991
Shell Jalan Lingkaran Dalam,1.4716879,103.7653746
Opposite Menara MSC Cyberport,1.4618788,103.7717506
Menara MSC Cyberport,1.4621628,103.7719708
Opposite Blessed Sacrament Church,1.2954212,103.7995803
Opposite Danga Bay,1.4749772,103.7248215
Danga Bay,1.4734405,103.7247643
Opposite M-Suites,1.464387,103.7297317
Beletime,1.4626522,103.7315691
Opposite Beletime,1.4631952,103.7315932
Dataran Bandaraya Johor Bahru / Sri Gela,1.459507,103.738701
Opposite Dataran Bandaraya Johor Bahru / Sri,1.4592737,103.7380587
Opposite Pusat Islam Negeri Johor,1.4566426,103.7480311
Lot 10,1.4541818,103.7582248
Opposite Pejabat Pos Besar,1.4547168,103.7611672
Wisma Peladang,1.4559582,103.765448
Opposite Nusa Sentral 2,1.4682186,103.6163346
Nusa Sentral 2,1.4681731,103.6166082
Nusa Sentral 1,1.4697001,103.6165117
Kampung Tanjung Kupang,1.3511502,103.6001629
Warung Santai Cik Ton,1.3559956,103.6077288
Sekolah Kebangsaan Tanjung Kupang,1.3595981,103.6125326
Kampung Ladang,1.3660712,103.6197397
Kampung Ladang 2,1.3699271,103.624915
Warung Rosalina Kampung Ladang,1.3733285,103.6282477
Kampung Pendas Baru,1.3786632,103.6340305
Warung Rosalina Kampung Ladang,1.3734049,103.6281444
Kampung Ladang 2,1.3700437,103.6248252
Kampung Ladang,1.366224,103.6196083
Sekolah Kebangsaan Tanjung Kupang,1.359759,103.6124414
Warung Santai Cik Ton,1.3561122,103.6076631
Kampung Tanjung Kupang,1.3512702,103.6001301
M-Suites,1.4647664,103.7300174
Opposite Taman D Utama,1.4714805,103.6860037
Eco Botanic,1.4386662,103.6206865
Educity,1.4312884,103.6174169
Teega Suites,1.4141383,103.6529267
Fraser Place,1.4133969,103.6549638
Puteri Harbour Ferry Terminal,1.4141664,103.6601955
Opposite Lebuh Medini Utama,1.4231638,103.6323494
Lebuh Medini Utama,1.4229486,103.632611
Legoland,1.4277611,103.6338334
Opposite Legoland,1.4275599,103.634107
Opposite Educity,1.4312361,103.61772
Opposite Eco Botanic,1.438508,103.6209051
Jalan Ismail Sultan,1.4725852,103.6763692
Taman D Utama,1.4709791,103.6866085
Sungai Danga,1.4700781,103.6915116
Opposite Nusa Sentral 1,1.4696397,103.6162005
Opposite Sungai Danga,1.4704388,103.6918388
Opposite Hospital Sultanah Aminah,1.4571434,103.7465277
Opposite Persiaran Indah (2),1.4777145,103.6508171
Opposite Persiaran Indah (1),1.4788246,103.6556894
Shell Taman Perling,1.4790766,103.6825168
Taman Bukit Dahlia,1.4752786,103.8982925
Taman Mawar,1.4749796,103.8981517
Educity,1.429764,103.6125809
East Ledang,1.4238543,103.6145255
Opposite Sekolah Menegah Kebangsan Pasir Gudang,1.4707136,103.9058831
KPJ Pasir Gudang,1.4781409,103.8952535
Opposite Sekolah Islam Ah Tahfiz Taman Mawar,1.4676033,103.898385
Taman Bandar,1.4765964,103.9024191
Taman Bandar,1.4766487,103.9022568
Bukit Dahlia,1.4790646,103.9032371
Opposite Bukit Dahlia,1.4789935,103.9034101
COM3,1.2949196,103.7750111
Shuttle To Kranji MRT,1.4395216,103.7340275
Shuttle To Kranji MRT,1.4461636,103.7292048
Blk 436A,1.3930092,103.8759264
Blk 441D,1.3922032,103.8756514
Blk 461B,1.3949901,103.8714585
Opp Blk 461B,1.3953188,103.8715084
Blk 459B,1.3937185,103.8692808
Opp Blk 459B,1.3927578,103.8690263
Opposite Blk 317A,1.4346732,103.8438206
Blk 334B,1.4328861,103.8457765
Opposite Blk 334B,1.4330546,103.845845
Opposite Blk 382C,1.4317909,103.8480246
Blk 513,1.37194,103.8899661
Blk 471A,1.4258784,103.8535791
Blk 637 Carpark,1.363478,103.9445288
Blk 630B,1.3635885,103.943103
Blk 637B,1.3638712,103.9432914
Before Blk 631B,1.3621214,103.9423974
Opposite Blk 631B,1.3623831,103.9434247
Lee Wee Nam Library,1.3477611,103.6802749
Blk 676A,1.439273,103.8012749
Blk 191,1.3662788,103.958641
Blk 104,1.3672601,103.9591422
Opposite Blk 638A,1.3636929,103.945338
Tampines North Interchange,1.3684414,103.9395979
Shenton Way Station Exit 3,1.2776961,103.8504478
Unknown,1.2777624,103.8506185
Opposite Downtown Station,1.2788559,103.8529897
T4 Shuttle,1.361011,103.9901005
HomeTeamNS Bedok,1.3424208,103.9187276
Opposite HomeTeamNS Bedok,1.3425938,103.9185347
Blk 646B,1.3664569,103.9431888
Blk 641A,1.3664387,103.9434849
Opposite Blk 648A,1.3684004,103.9415624
Blk 648A,1.3682329,103.9413706
Unknown,1.4062967,103.6292132
Unknown,1.4061761,103.6295948
Unknown,1.4040459,103.6285811
Unknown,1.403949,103.6289664
COM2,1.294983,103.7731273
Information Technology,1.2972207,103.7727143
Opposite Blk 212,1.3417695,103.875484
Blk 212,1.3416375,103.874179
Unknown,1.4215604,103.6426806
Unknown,1.4069555,103.6233332
Unknown,1.4210737,103.6347091
Unknown,1.4208585,103.6347668
Unknown,1.4166856,103.6306415
Unknown,1.4170255,103.6306469
Unknown,1.4189675,103.6297987
Unknown,1.4188803,103.6301856
Unknown,1.4251346,103.6372525
Unknown,1.4253156,103.6370426
Unknown,1.4094673,103.630093
Unknown,1.409409,103.6304136
Unknown,1.4203035,103.6260489
Unknown,1.4202042,103.626289
Unknown,1.407408,103.6309567
Unknown,1.4077244,103.630891
Unknown,1.4072592,103.6277126
Unknown,1.4075689,103.6277542
Unknown,1.4218915,103.642914
Unknown,1.4207814,103.6387633
Unknown,1.4209463,103.6392608
Edible Park,1.4120408,103.6258237
Opposite Edible Park,1.4113094,103.6250109
Unknown,1.4148267,103.6225299
Unknown,1.414875,103.6222087
Unknown,1.4127855,103.6227438
Unknown,1.4126233,103.6224581
Opposite Majlis Bandaraya Iskandar Puteri,1.4094411,103.6252389
Majlis Bandaraya Iskandar Puteri,1.4099975,103.6251564
Unknown,1.4071258,103.6235404
Shuttle Station 1,1.4066255,103.7819492
Shuttle Station 2,1.4050618,103.7810593
Unknown,1.4164966,103.9092305
Unknown,1.4161078,103.909991
Punggol Coast Station,1.414675,103.911277
Opposite Punggol Coast Station,1.414944,103.911686
Opposite Pusat Khidmat Pelanggan TNB @ Johor Bahru,1.4667922,103.7524071
Opposite Sekolah Kebangsaan IJ Convent,1.4644748,103.7542485
Opposite Wisma Persekutuan,1.4606573,103.757679
Opposite Menara Tabung Haji,1.4581757,103.7588873
Opposite Johor Tourist Information Center,1.4566131,103.7591985
Menara Tabung Haji,1.4581891,103.7590389
Sekolah Kebangsaan IJ Convent,1.4645693,103.7543591
Pusat Khidmat Pelanggan TNB @ Johor Bahru,1.466882,103.7525587
Medan Selera Stulang Walk,1.4729512,103.7796155
Medan Selera Stulang Walk,1.4730839,103.7798575
Horizon Hills,1.4603771,103.6520925
Medini 9,1.4120817,103.6287493
RUD Karting Center,1.4061839,103.6261019
Sunway Big Box (NSK),1.3978997,103.6271252
Sunway Big Box 1,1.3978179,103.6296263
Simpang Iskandar Malaysia Studios,1.4086374,103.6328007
Opposite Simpang Iskandar Malaysia Studios,1.4088868,103.632495
Opposite Sunway Big Box 1,1.3982577,103.6300045
Opposite Sunway Big Box (NSK),1.3981772,103.6261716
Opposite RUD Karting Center,1.4061129,103.6264653
Opposite Medini 9,1.4117606,103.6287224
Opposite Horizon Hills,1.4609965,103.6525243
Casino,1.2555513,103.8189689
Hotel Micheal and Crockfords Tower,1.2547359,103.8196869
Equarius Hotel and Villas,1.2581294,103.8164241
Hotel Ora,1.2570025,103.8188563
Hard Rock Hotel,1.2577191,103.8187654
Before Aviation Park Road,1.3525101,104.0299626
Blk 446B,1.4171562,103.9117853
Blk 432B,1.4169966,103.9115037
Opposite Ghim Moh Terminal,1.311072,103.789159
Blk 875B,1.3529106,103.9291924
